cat__Neighborhood_Blmngtn,cat__Neighborhood_Blueste,cat__Neighborhood_BrDale,cat__Neighborhood_BrkSide,cat__Neighborhood_ClearCr,cat__Neighborhood_CollgCr,cat__Neighborhood_Crawfor,cat__Neighborhood_Edwards,cat__Neighborhood_Gilbert,cat__Neighborhood_IDOTRR,cat__Neighborhood_MeadowV,cat__Neighborhood_Mitchel,cat__Neighborhood_NAmes,cat__Neighborhood_NPkVill,cat__Neighborhood_NWAmes,cat__Neighborhood_NoRidge,cat__Neighborhood_NridgHt,cat__Neighborhood_OldTown,cat__Neighborhood_SWISU,cat__Neighborhood_Sawyer,cat__Neighborhood_SawyerW,cat__Neighborhood_Somerst,cat__Neighborhood_StoneBr,cat__Neighborhood_Timber,cat__Neighborhood_Veenker,cat__MSZoning_C (all),cat__MSZoning_FV,cat__MSZoning_RH,cat__MSZoning_RL,cat__MSZoning_RM,Id,LotArea,GrLivArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,GarageArea,WoodDeckSF,YearBuilt,OverallQual,OverallCond,ExterQual,KitchenQual,remainder__GarageQual,remainder__BsmtQual,remainder__YearRemodAdd,remainder__GarageYrBlt,remainder__Fireplaces,remainder__FullBath,remainder__FullBath,remainder__BedroomAbvGr,remainder__KitchenAbvGr,SalePrice,remainder__GarageCars,remainder__BsmtFinSF1,TotalBsmtSF,remainder__TotRmsAbvGrd,GarageArea
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1101,8400,438,290,438,0,246,0,1920,2,5,3,2,3,3,1950,1930.0,0,1,1,1,1,60000,1,290,290,3,246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1102,9758,950,950,950,0,280,0,1971,5,5,3,3,3,3,1971,1981.0,0,1,1,3,1,119500,1,412,950,5,280
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1103,7000,1134,1010,1134,0,254,0,1960,5,7,3,3,3,3,2002,1960.0,0,1,1,2,1,135000,1,588,1010,6,254
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1104,8910,1194,655,1194,0,539,0,1959,6,6,3,3,3,3,1959,1954.0,1,1,1,3,1,159500,2,655,655,6,539
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1105,2016,1302,630,630,672,440,0,1970,5,5,3,3,3,3,1970,1970.0,0,2,2,3,1,106000,2,0,630,6,440
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1106,12256,2622,1463,1500,1122,712,186,1994,8,5,4,4,3,5,1995,1994.0,2,2,2,3,1,325000,2,1032,1463,9,712
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1107,10357,1442,910,1442,0,719,0,1990,7,5,4,4,3,4,1991,1990.0,1,2,2,3,1,179900,2,738,910,6,719
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1108,23257,2021,868,887,1134,422,0,2006,7,5,4,4,3,5,2006,2006.0,1,2,2,3,1,274725,2,0,868,9,422
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1109,8063,1690,924,948,742,463,100,2000,6,5,3,3,3,4,2000,2000.0,1,2,2,3,1,181000,2,0,924,7,463
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1110,11362,1836,1836,1836,0,862,125,2004,8,5,4,4,3,5,2005,2004.0,1,2,2,3,1,280000,3,1039,1836,7,862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1111,8000,1658,773,773,885,431,224,1995,6,5,3,3,3,4,1996,1995.0,1,2,2,3,1,188000,2,219,773,8,431
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1112,10480,1964,803,1098,866,483,0,1976,7,6,3,3,3,3,1976,1976.0,1,2,2,4,1,205000,2,403,803,8,483
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1113,7100,816,816,816,0,308,0,1957,5,7,3,3,3,3,1957,1957.0,0,1,1,2,1,129900,1,708,816,5,308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1114,8923,1008,1008,1008,0,240,0,1953,5,7,3,4,3,3,2006,1953.0,0,1,1,2,1,134500,1,643,1008,6,240
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1115,5400,833,833,833,0,326,0,1954,5,7,3,4,3,3,2000,1955.0,0,1,1,2,1,117000,1,415,833,4,326
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1116,12085,1734,1734,1734,0,928,0,2007,8,5,4,5,3,5,2007,2007.0,1,2,2,3,1,318000,3,1004,1734,7,928
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1117,7750,1419,408,779,640,527,120,2002,8,5,4,4,3,4,2002,2002.0,1,2,2,3,1,184100,2,353,408,7,527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1118,9764,894,894,894,0,450,0,1967,5,7,3,4,3,3,2003,1967.0,0,1,1,3,1,130000,2,702,894,5,450
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1119,13825,1601,533,1021,580,300,280,1958,5,6,3,3,3,3,1987,1958.0,0,1,1,3,1,140000,1,0,533,6,300
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1120,7560,1040,1040,1040,0,286,140,1959,5,5,3,3,3,3,1959,1959.0,0,1,1,3,1,133700,1,369,1040,6,286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1121,8263,1012,1012,1012,0,308,0,1920,6,5,3,3,3,3,1950,1920.0,1,1,1,2,1,118400,1,0,1012,6,308
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1122,10084,1552,1552,1552,0,782,144,2005,7,5,4,4,3,4,2006,2005.0,0,2,2,3,1,212900,3,24,1552,7,782
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1123,8926,960,672,960,0,288,64,1956,4,3,3,3,3,3,1956,1956.0,0,1,1,3,1,112000,1,0,672,5,288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1125,9125,1482,384,812,670,392,100,1992,7,5,3,4,3,4,1992,1992.0,1,2,2,3,1,163900,2,0,384,7,392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1126,10434,1005,1005,1005,0,672,0,1955,4,5,3,2,2,3,1955,1977.0,1,1,1,2,1,115000,2,0,1005,5,672
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1127,3684,1555,1373,1555,0,660,143,2007,7,5,4,4,3,4,2007,2007.0,1,2,2,2,1,174000,3,0,1373,7,660
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1128,14572,1530,1530,1530,0,630,144,2004,7,5,4,4,3,4,2004,2004.0,1,2,2,3,1,259000,3,1300,1530,7,630
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1129,11796,1959,847,847,1112,434,100,2004,7,5,4,4,3,4,2005,2004.0,1,2,2,4,1,215000,2,0,847,8,434
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1130,7200,936,936,936,0,672,49,1980,5,5,3,3,3,4,1980,1980.0,0,1,1,2,1,140000,2,936,936,4,672
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1131,7804,1981,1122,1328,653,576,431,1928,4,3,3,4,3,3,1950,1981.0,2,2,2,4,1,135000,2,622,1122,7,576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1133,9900,2210,1008,1178,1032,205,0,1880,6,4,3,2,2,3,1950,1930.0,0,2,2,5,1,117500,1,0,1008,8,205
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1134,9828,2020,1128,1142,878,466,0,1995,8,5,4,4,3,4,1995,1995.0,1,2,2,3,1,239500,2,584,1128,8,466
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1135,8773,1600,916,916,684,460,100,1997,6,5,3,3,3,4,1997,1997.0,1,2,2,3,1,169000,2,0,916,7,460
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1136,6180,986,960,986,0,180,0,1926,6,5,3,3,3,3,1950,1926.0,1,1,1,2,1,102000,1,0,960,5,180
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1137,9600,1252,1032,1032,220,288,0,1950,6,5,3,3,3,3,1950,1950.0,0,1,1,3,1,119000,1,280,1032,6,288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1139,9819,1567,1567,1567,0,714,264,1977,6,5,3,4,3,3,1977,1977.0,2,2,2,2,1,196000,2,1567,1567,5,714
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1140,8731,1167,915,1167,0,495,0,1920,5,5,3,3,3,3,1950,1972.0,1,1,1,3,1,144000,2,645,915,6,495
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1141,7350,952,952,952,0,840,0,1951,5,7,3,3,3,3,1951,1988.0,0,1,1,2,1,139000,2,852,952,4,840
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1142,10304,1868,780,1088,780,484,448,1976,5,7,3,4,3,3,1976,1976.0,1,2,2,4,1,197500,2,381,780,9,484
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1143,9965,2828,1466,1466,1362,1052,125,2006,8,5,4,4,3,5,2007,2006.0,1,3,3,4,1,424870,3,1150,1466,11,1052
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1145,12180,924,672,672,252,280,0,1941,4,4,3,2,3,4,1950,1941.0,0,1,1,2,1,80000,1,348,672,5,280
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1146,6240,1576,1042,1042,534,225,0,1928,5,6,3,3,3,3,1950,1928.0,1,1,1,3,1,149000,1,0,1042,8,225
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1147,11200,1298,1298,1298,0,403,165,1985,6,5,4,4,3,4,1985,1985.0,1,2,2,3,1,180000,2,1258,1298,5,403
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1148,12000,1564,704,860,704,234,0,1941,7,7,3,2,3,3,1950,1941.0,1,1,1,3,1,174500,1,275,704,7,234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1149,5700,1111,572,572,539,288,0,1926,7,7,3,3,3,3,1950,1982.0,1,1,1,2,1,116900,1,0,572,5,288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1150,9000,1482,650,832,650,324,0,1920,7,9,3,3,3,3,1988,1930.0,0,1,1,3,1,143000,2,624,650,7,324
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1151,8280,932,932,932,0,306,0,1950,6,5,3,4,3,3,1950,1950.0,1,1,1,2,1,124000,1,0,932,4,306
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1152,17755,1466,1466,1466,0,528,0,1959,5,4,3,2,3,3,1959,1959.0,2,1,1,3,1,149900,2,176,1466,6,528
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1153,14115,1811,1073,1811,0,470,0,1956,6,7,3,5,3,3,2004,1956.0,1,1,1,2,1,230000,2,296,1073,6,470
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1154,5890,816,816,816,0,432,0,1930,6,8,4,3,3,3,2007,2002.0,0,1,1,2,1,120500,1,538,816,5,432
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1155,13700,1820,864,902,918,492,60,1965,7,6,3,4,3,3,1988,1965.0,2,1,1,4,1,201800,2,454,864,8,492
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1156,10768,1437,1437,1437,0,528,0,1976,5,8,4,4,3,4,2004,1976.0,1,2,2,3,1,218000,2,1157,1437,6,528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1157,9350,1265,1219,1265,0,502,0,1965,5,8,3,4,3,3,1999,1965.0,1,2,2,3,1,179900,2,633,1219,6,502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1158,5001,1314,1314,1314,0,626,172,2007,7,5,4,4,3,4,2008,2008.0,1,2,2,2,1,230000,2,904,1314,6,626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1159,11932,1580,1580,1580,0,830,0,2007,8,5,4,4,3,4,2008,2008.0,0,2,2,3,1,235128,3,0,1580,7,830
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1160,9120,1876,901,943,933,540,0,1974,6,6,4,4,4,3,1974,1974.0,1,2,2,4,1,185000,2,442,901,8,540
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1161,2280,1456,855,855,601,440,26,1978,6,5,3,3,3,4,1978,1978.0,1,2,2,3,1,146000,2,311,855,7,440
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1162,14778,1640,1296,1640,0,924,108,1954,6,7,4,4,3,3,2006,1993.0,1,1,1,3,1,224000,2,728,1296,7,924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1163,8724,894,894,894,0,450,0,1968,5,5,3,3,3,4,1968,1968.0,1,1,1,3,1,129000,2,492,894,5,450
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1164,12900,1258,1198,1258,0,400,120,1969,4,4,3,3,2,4,1969,1969.0,0,0,0,0,2,108959,2,1198,1198,6,400
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1165,16157,1432,1360,1432,0,588,168,1978,5,7,3,4,3,4,1978,1978.0,1,1,1,2,1,194000,2,680,1360,5,588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1166,9541,1502,1502,1502,0,644,0,2009,7,5,4,4,3,4,2009,2009.0,0,2,2,3,1,233170,2,0,1502,7,644
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1167,10475,1694,1694,1694,0,776,160,2008,8,5,4,4,3,4,2008,2008.0,0,2,2,3,1,245350,3,0,1694,7,776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1168,10852,1671,959,959,712,472,0,2000,6,5,3,3,3,4,2000,2000.0,1,2,2,3,1,173000,2,786,959,7,472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1169,13728,2108,1127,1236,872,540,0,1935,6,7,3,4,3,3,1986,1935.0,2,2,2,4,1,235000,2,626,1127,7,540
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1170,35760,3627,1930,1831,1796,807,361,1995,10,5,4,4,3,5,1996,1995.0,1,3,3,4,1,625000,3,1387,1930,10,807
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1171,9880,1118,1096,1118,0,358,203,1977,6,6,3,3,3,3,1977,1977.0,1,1,1,3,1,171000,1,522,1096,6,358
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1172,9120,1261,1261,1261,0,433,0,1958,6,6,3,3,3,3,1958,1958.0,1,1,1,3,1,163000,2,662,1261,6,433
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1173,4017,1250,625,625,625,625,0,2006,7,5,4,4,3,4,2007,2006.0,0,2,2,2,1,171900,2,0,625,5,625
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1175,16560,2345,952,1170,1175,360,0,1932,6,8,3,3,3,4,1950,1932.0,1,2,2,4,1,239000,2,503,952,9,360
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1176,10678,2872,1683,2129,743,541,0,1992,8,5,4,4,3,4,2000,1992.0,1,2,2,4,1,285000,2,700,1683,9,541
